Machine Module,N9343C,CN0605A298
+9.456521739e+07,-8.648670959e+01,
+9.478260870e+07,-8.583235931e+01,
+9.500000000e+07,-8.603254700e+01,
+9.521739130e+07,-8.650355530e+01,
+9.543478261e+07,-8.743904877e+01,
+9.565217391e+07,-8.791775513e+01,
+9.586956522e+07,-8.812272644e+01,
+9.608695652e+07,-8.861759186e+01,
+9.630434783e+07,-8.811903381e+01,
+9.652173913e+07,-8.853471375e+01,
+9.673913043e+07,-8.832975769e+01,
+9.695652174e+07,-8.876837158e+01,
+9.717391304e+07,-8.835883331e+01,
+9.739130435e+07,-8.858675385e+01,
+9.760869565e+07,-8.872168732e+01,
+9.782608696e+07,-8.870457458e+01,
+9.804347826e+07,-8.854612732e+01,
+9.826086957e+07,-8.849192047e+01,
+9.847826087e+07,-8.815425110e+01,
+9.869565217e+07,-8.783831787e+01,
+9.891304348e+07,-8.761070251e+01,
+9.913043478e+07,-8.756129456e+01,
+9.934782609e+07,-8.762881470e+01,
+9.956521739e+07,-8.802882385e+01,
+9.978260870e+07,-8.824633789e+01,
+1.000000000e+08,-8.857062531e+01,
